index	Domain	Label	Rating	Review
840	Jewelry	NEG	1	arrive quickly , very pretty . set not as picture . ring only wear for two month -lrb- not for chore or anything that could harm a ring -rrb- . LOST STONE ! now pretty empty promise ring ! very disappoint .
806	Jewelry	NEG	2	so the `` ring '' do not actully move with you finger . so for example if I have it on and move my finger to make a fist the ring itself stay perfectly stright . it do not move with my finger at all . so for I at least it be more of a interesting cover for you finger not a ring at all . the design be pretty nice and I love the claw feature .
279	Jewelry	POS	5	I get this product on time . it be in perfect condition and be of very good quality . I absolutely love this ring and will be buy more jewelry from this supplier in the future .
490	Jewelry	POS	5	it look real enough to pass and even if it do not I would not care -- it be just " bling " and wear it make I feel special ...
773	Jewelry	NEG	1	the stone on the ring be really pretty and big which i like because I have big hand , but the gold-plating be way to bright and yellowish . the gold plate look so fake . I have the earring of this same stone and they be beautiful and the gold look so real . not happy with this ring at all . also when I order it , I never receive a receipt with it , so I can not return it .
366	Jewelry	NEG	1	this item be nothing like picture . `` diamond '' be raise bit of silvery metal . `` emerald '' be dull , poorly cut and set .
616	Jewelry	POS	5	this be a great ring ! I love the color , size be perfect , I could not imagine anything better !
611	Jewelry	POS	4	lovely , flexible design on this . very nice price consider the price of silver now day . do not give it 5 star as the item seem to run a bit small . I have to go back and order a size up , which I never have to do unless the band be really very wide all around . I should have realize since there be no graduation to the band and it be the same size all around that this could be a problem if it be not exactly true to size . I have other band of this width where the size be not a issue , so I either get one just a bit off , or it do run small . otherwise great ring . I hope the next size up be not too big .
560	Jewelry	POS	5	I receive my turquoise band today . it come in a beautiful pink box with bow on top . the band be lovely . I be go to order another one .
586	Jewelry	POS	4	I buy this cheap ring -lrb- $ 14 include shipping -rrb- to try jewelry on amazon , and work perfect . my wife have this ring for over 3 year and it still shine like new . the Zirconia be a bit scratch , but for the price be excellent . just be careful with the size , accord to the chart my wife be 10 , but when she get the ring it be too big , she be a 9 . it be better to go to a jeweler to get the size .
299	Jewelry	NEG	1	this be complete and total crap . i have never be so disappointed in a purchase in my life . i would have rather recieve flaming dung than this . it be bad quality , would only fit on the finger of a fat giant , and do not even bend properly . if u buy it , you be a complete fool .
551	Jewelry	POS	5	I purchase this ring during my pregnancy when my finger be too swollen to wear my real engagement ring . to a casual observer , the ring look real , the stone have a nice sparkle , the setting be secure , and the band -lrb- although slightly lighter weight than gold would be -rrb- be attractive and a good simulation of white gold . the product description say it be between 0.925 and 1 carat , but in actuality it look about 1.3 carat . I have only own it for a week , so I can not speak to how it wear long term , but I work in a hospital and wash my hands\/use hand gel multiple time per hour and so far it still look great . also , you can not beat the price . would definitely recommend .
883	Jewelry	NEG	2	look a little antic but it be nice , it would be a nice present to give to a niece . hope she like it along with other jewerly that I get she
78	Jewelry	POS	5	I love this ring ! it be interesting to look at , and I like the design . I have not take the string off for fear of not be able to figure out the puzzle . maybe one day I might try it , but I like it so much I do not want to chance it now . ship fast . 9\/26\/07 - update SOLUTION the following be a step by step solution for a thin band , four link puzzle ring  Sterling Silver Celtic Knot Puzzle Band ring -lrb- size 5,6,7,8,9,10 -rrb-  I e-mail silver insanity and ask for the solution to this particular ring , and this be what I receive . I do not edit any of the information send . it be a bit wordy , but it work . I hope this help everyone . 1 . you will notice that the four band be similar , but upon closer inspection there be slight difference . two of the link have a simple peak to they , and the other two link have a dip and a peak . look carefully to identify each link . at this time , single out the link that have a simple peak , with 4 etch carve into it . -lrb- the etch may be faint , compare the two simple peak link and choose the one with more groove -rrb- 2 . once you have find the simple peaked link with four groove , hold that link only , let the other link dangle . turn the ring so that the top of the peak be point away from you . there should be two link dangle from the link you be hold , with the fourth link dangle from those two link . 3 . while still hold the four grooved link , take the other simple peaked link , which should be the one dangle from the bottom , and bring it up to meet with the one you be hold . you should now be hold the two link together , the band of the link together , and the point of the peak point outwards , opposite of each other -lrb- it should look like a diamond -rrb- 4 . continue hold the link together with you thumb and pointer finger -lrb- you will need you other finger for the next part -rrb- . 5 . you will notice that you now have the two ` dip and peak ' link dangle from the two link you be hold . Select the link on the right -- this be trial and error , sometimes the correct link will be on the right already , and sometimes you may have to pass the wrong link over the top of the ring in order to place the correct link in the proper position . the two dangle link be very hard to tell apart , so you will discover which be the correct one for the next step by follow these instruction : 6 . after grab the dangling link on the right , turn the link so that the peak and dip face you . look at the link , notice the dip and peak . you want the link that have peak that point like arrow to the LEFT , then the right . -lrb- the other link have peak that point like arrow to the RIGHT , then leave -rrb- 7 . when you have find the correct link for the next step , hold it taut against the two simple peak band you have be hold between you thumb and forefinger . the band of those two link should now be rest against the LEFT point peak of the select link , and you should adjust you hand so that you be hold that link on you pinky , taut . 8 . with you free hand , grab the last remain link . turn the link so that the peak and dip face the top of the ring -lrb- you should be hold the ring upright the entire time -rrb- bring the remain link towards the right , and overlap it with the link you be hold on you pinky . the easiest way to do this be to imagine you be try to put the other link on you pinky with the one that be already there . if this be do correctly , you will still be hold the two simple peak link between you thumb and forefinger , and they will form a diamond shape . you will also be hold the other two link on you pinky , they should form a figure eight , with the other two band pass through the center . 9 . at this point , I usually change the position of my hand . now , hold the figure eight together with you thumb and middle finger , try not to disrupt the other one too much ! try to maintain the diamond shape in some way , hold it however you be comfortable , in a way that will enable you to continue with these instruction . 10 . Select the link on the top , closest to you . -lrb- part of the diamond -rrb- spin the link around so that the peak fit through the figure eight -- also , make sure that once the peak be inside the figure eight it also pass through the band of the other part of the ` diamond ' . when the link have be spin , and pass through the figure eight and the band of the remain link , fold it downward , so that it be flush with the two link that form a figure eight . 11 . well , you make it to the last remain link ... congratulation ! all you have to do now be carefully spin the last link so the peak fit between the peak and gap of the already mostly assemble ring -lrb- just spin it , no need to do anything fancy ! -rrb- once the last remain link have be pass through the ring , fold it down to lay flush with the rest of the link . 12 . enjoy you puzzle ring !
334	Jewelry	NEG	1	it tarnish on the first day and break on the third day . it be in the trash where it belong
851	Jewelry	POS	5	beautiful ring ! fit perfectly & go great with the other band I buy from Gem . will definitely buy from again !!!
478	Jewelry	POS	5	this ring be gorgeous and incredibly frustrating until you finally figure it out . another reviewer leave write instruction for how to solve the puzzle , but I find those to be impossible to follow . so once I get it I decide to make a video for anyone too frustrated with the ring . it be available on youtube ... -lrb- ... -rrb-
461	Jewelry	NEG	2	I be very disappoint with this ring . it be very pretty , but once you take the string off it fall apart and there be no instruction to put it back together . my husband and I have be try to put it back together base on the picture of the ring on this website and have have no luck . now all I have be a pile of silver ring that I can not wear . if anyone know how to put this back together , please post how ! thanks .
303	Jewelry	NEG	1	this item be poorly craft and the pic be mislead . I dont collect claw for display , i actually wear they in everyday life . this product be not wearable nor do it bend for show . those of you who collect might find this very under par for you collection .  Claws Spikes Pewter Finger Armor Ring Spike
781	Jewelry	POS	4	i only give this four star because the horn catch on everything . the ring be very attractive and bright . it be a heavy ring . I be able to bend the horn into a position so that they dont catch on everything . nice ring
424	Jewelry	POS	5	this be a beautiful color ring with natural variation of pink throughout . you will be hard press to decide which part to place on top of you hand ! the jewelry arrive well package and safe .
694	Jewelry	NEG	2	obviously this be not a high quality product . I wear it for less than a day and it turn my finger green . I do not have any kind of allergy and I have never have this problem with my ring before . I be really disappointed because I like the way this ring look and I love the design but now I have a ring I really can not wear . I will not be recommend this product to anyone .
533	Jewelry	NEG	2	in the picture show here the ring look big and clear with shiny diamond , but in reality it look like a fashion ring someone would by for $ 5 . I order a size 6 , which be small obviously . but the cz , they be so small and u can bearly see they , and they dont sparkle like the picture show . the metal be shiny , i like it . some people say it look cheap but that be they opinion . the delivery and packaging be excellent . it come in this cute red box and arrive in 1 week .
721	Jewelry	POS	5	I buy 2 of these ring for I and my best friend . i get a size 7 , and it fit nicely around my ring finger . i wear it everyday , no green hand for I : -rrb-
120	Jewelry	POS	5	purchase the ring along with match earring as a Christmas gift and they be very well receive . the vendor ship promptly and the price , very reasonable !
881	Jewelry	POS	5	I like the ring alot be perfect i just hope it do last and nothing happen to it
808	Jewelry	POS	4	the ring be beautiful and the size be perfect . my only complaint , be how easily it bend ... but I be also rough on jewelry and believe the cost vs product value be excellent .
353	Jewelry	NEG	1	I be very disappointed with this product . the ring setting be so high all the way around that you can not close you finger comfortably .
315	Jewelry	POS	5	this ring be gorgeous . it fit perfectly and be very comfortable to wear . I 'll do all my ring shopping here from now on . a good experience .
285	Jewelry	NEG	1	when the ring arrive it be not all the nice salmon\/peach coral color you see on the picture . it be bright red and I return it immediately .
863	Jewelry	NEG	1	when I see so many people give this ring such a positive review I be estatic because it look so pretty online . I rush to purchase it and be extremely disappoint with the product I recieve . the ring be not portray correctly in the pictureand be very misleading . I be majorly disappoint with my purchase and regret my haste . the ring basically look colorless -lrb- translucent -rrb- and do not feel like stone , rather it feel like a piece of great plastic that be engulf you finger . I certaintly do not recommend this product at all .
988	Jewelry	NEG	1	I be shock when I see this ring , it be not what I expect . I have never see a ring so small , not make for human . it be something I would expect in a bon bon at Christmas time . it be too tight for my pinky , the size be all wrong . I can not imagine they sell this item in a jewelry shop , very disappointing , not worth the money at all . I will not buy jewelry online anymore . a regret
179	Jewelry	NEG	1	I buy three of these ring for my sister and I , and only one of they be in tact ! I have only have these for three day . they fall apart really easily and be impossible to put back together . save you money and you sanity ... if puzzle be in the title its probably not a good idea .
951	Jewelry	NEG	2	the ring its self be nice . but the thing that confuse be I be why these ring be size 10 or 9 or lower . i get the biggest size to be safe -lrb- 9 i think -rrb- , and the stupid ring look like it could barley fit a 5 year old . its as if they expect you to have skeleton size finger . theres no way the ring be a size nine if so then a size fize accord to this ring be the radius of a pencil
197	Jewelry	NEG	2	the ring be cute , but clearly not very high quality ... also the heart stone be slightly crooked which be just distract enough to make I not want to wear the ring . if I be able to go back and re-buy this ring , unfortunately I would probably spend my money on something else .
633	Jewelry	POS	4	the ring be a instant success . my friend love it . it loook amazing . i only hope it be a genuine moonstone . no way of tell it .
444	Jewelry	NEG	1	I buy this ring to replace one my girlfriend have lose that have sentimental value . look great in the picture but when I get it , it have a big chip miss that be just smooth over . the ring be not even circular !!! some area be thicker that other . I be go to send it back but between return shipping and get a new one , it be not even worth it . I go with another company . I would avoid this company . clearly no quality control .
201	Jewelry	POS	4	right when I order this ring , I could not wait to have it . when I receive it , I be astounded at the brilliance of it . it have great detail and the shine to it , as well as the size and weight . overtime , though , I find that the luster grow dull and `` gritty '' almost . even though it have lose the beautiful shine , I would still recommend it to anyone .
193	Jewelry	POS	4	I buy this ring for my 17 year old daughter . it be beautifully make and wonderfully price . my only complaint be that the stone be a little more orange than I would have like . I be hope for a darker red . but , I know she 'll love it !
482	Jewelry	POS	5	I be very impressed with this 3-pc . Smokey Quartz set . Pretty enough to give to my best friend . not too small , and really beautiful . just right . thank you !
741	Jewelry	POS	5	this be a nice little ring to wear every day . it fit nicely and be very attractive . Terrific for the price .
731	Jewelry	NEG	2	it look like it come out of a grocery store gumball machine . I know that it be only $ 16 , but I guess I be expect a bit more . the prong be off kilter and the band look really flimsy .
584	Jewelry	NEG	2	the ring be not very durable . the `` sterling silver '' be very malleable . which lead I to believe it be not actual silver , but silver plate instead . the ring be pretty and I buy it to match my sister 's red garnet celtic cross necklace for she birthday , but the ring do not last more than a month .
972	Jewelry	NEG	2	order this one along with another , and this be the more sturdy of the two . the other break withing 10 minute of open the package . this one be still fine , but I be shelve both . this one be very uncomfortable , and do not bend easily .
86	Jewelry	NEG	2	ship be timely and excellent , but the ring itself be less than satisfactory . I buy it for a friend , hope that it would be a good gift for she -- and even though the silver be nice and shiny -lrb- though it do feel kind of cheap -rrb- , the fit comfortable and smooth , I be return it because the `` blue lapiz '' stick out like a wart . the picture make the stone look more embedded into the ring ... it be not . it stick out for more than a good quarter inch , and have a scratch , imperfect surface . just not aesthetically please !
329	Jewelry	NEG	1	I wear this ring for a day and it look like it have be through Vietnam . it fit well and look awesome at first . the scuff and dent be a little too distracting .
175	Jewelry	POS	5	I be look for awhile for a frog ring . I do not like big bulky jewelry . Saw online and immediately like it . be deliver quickly and when I receive it I love it . its small and flat and do not get catch on anything and can wear 24-7 .
816	Jewelry	POS	4	I love how this ring sparkle ! : -rrb- it be really affordable and arrive faster than the estimate time ! the only issue be the fitting . I try with the size chart over and over again and I still end up with a bigger size . so , that be really frustrating for I , especially since you can not rezie the ring . but , it be pretty and sparkly nonetheless : -rrb-
437	Jewelry	POS	5	the item do not have a full ring to it , so it be adjustable . the item come build so tight that the price barely move . this be ok . let I reassure you , the price can be coax to move if you slowly flex they . this be do so the wearer can adjust the ring to the desire flexibility . the ring part that be suppose to mold around the fingertip be also adjustable and can be adjust by hand . first rate and you should know , very heavy .
336	Jewelry	NEG	2	I see this ring and fall in love with it . I after some thought I decide to have my husband purchase the ring for I for valentine day . when I be look over the ring online before the purchase i notice that it do not have a ring size selection , I decide to call the company and ask about the ring size before i buy the ring . I visit with the customer service , rep. I ask about size and if I could get it in a larger size . he tell I to send a e-mail after purchase the ring to request the correct size , - that they would size the ring for I - I request it in a 8 1\/2 . DId not hear back from they or get a confirmation e-mail . I be so excited to get the ring . I naturally assume that they would process the order as request . the ring arrive in a timely manner by Fed ex . it be package professionally but i do not pay $ 200 for packaging . I pay $ 200 for a ring that should look like the picture . it do not . the pearl be beautiful . the ring however be so small , that it hardly fit on my pinkie . the metal be thin and skimpy , and the halo around the pearl should look round , but it be flat on top like it have be press down on top . I cant express the thinness of the gold metal . I have contact customer service again via e-mail , since american pearl do not express any return policy , and I will call they as well to request a refund , or a resize . what i be concern about it that they will size the ring and not add any extra gold to it , and the band will appear even thinner . I be not sure if that be what I want to happen . this ring should be advertise for a child only . but I do not think I would spend $ 200 on a ring for any child . beware . I will update this post when I hear from the company . 2-17-10 update I call the company , and the rep seem slightly confuse with why I be want to return the ring . he do not seem like he really listen to I . I explain the problem , and he advise I to ship it back to the company in NYC and they would not charge I for resize , and also make sure the package be a COD . we insure the package , and it cost we $ 16 to ship it back . we will see when its return to we , for a later update . 2-26-11 UPDATE ring be send back . I receive it today , and it fit beautifully . same ring same packaging , it be just throw back in with the original stuff . but that okay . I just think that maybe they should have package it better to return . it be almost like they be put upon because i want the correct size . never the less , it do arrive and i be not charge for the size , and overall I be happy with the ring . I will change my rating star to 3 because the ring fit . it be still flat on top , as the metal should be more round but overall , a gorgeous ring !
918	Jewelry	NEG	2	even though the stone itself look really nice , pretty much identical with real diamond , the cheap setting make the whole ring look cheap . the prong be obviously asymmetric and disproportional . the band be really thin . I think even put a real diamond on this ring would look like fake .
706	Jewelry	NEG	2	this ring be bulky and do not fit correctly . be not make well , very large , size 12 or 13 .
275	Jewelry	POS	5	I buy this band as a keeper for my too-loose wedding band , and it be just perfect . the quality be good , the size be accurate , and the item be ship to I very quickly . my husband and I be both very pleased and would definitely buy it again if the situation call for it .
707	Jewelry	POS	5	one of the simplest but very elegant look black Onyx Rings I have see in a long time . it look so cute worn on the index finger . nice ring for the money .
376	Jewelry	NEG	2	the packaging be suprisingly pretty it come in a heart shaped box with a bow . the ring in itself be very beautiful and fit perfectly albiet a few centimeter bigger than a regular 8 the only problem be the beauty only last about 2 maybe 3 week then the `` silver '' look like a cheap imitation with no sparkle or brilliance as in the first few day . the shipper though be wonderful it arrive much faster than expect and I experience no problem with that . sadly the ring be sit on my counter in its original box now and have be reduce to a fond memory .
714	Jewelry	NEG	2	I be tell that the wide of this ring be 3\/8 '' and be 1\/4 '' I realize about that until I receive it . I do not get what I want . the ring its ok .
567	Jewelry	NEG	2	nice ring good quality piece feel heavy not flimsy , for the price , but it lose its shine and luster 3 day out the package .
47	Jewelry	NEG	2	this claw ring be smaller than i imagine . its fairly sharp and look fantastic , but its much too small to fit any of my finger except my pinky . -lrb- although , it dose have bendable band-like thing on the bottom that you can bend to you finger , but it will barely hold it . -rrb-
51	Jewelry	NEG	2	I be reconsider purchase anything from silver insanity . some of they silver be quality , some be not , but you will not know until you get it . this entire ring be very thin and the filigree be crooked and I can bend the ring with little effort . however , it be inexpensive and I guess I just get what I pay for .
339	Jewelry	POS	4	well I get this ring for myself because my fiancee and i decide to push we wedding up by four month and it be right around the corner and well let face it i have two week to get a wedding band and have to afford it right now too ... anyway , I could not tell by the picture what cut the stone be in the ring , but I order it anyway -lrb- do i mention i be in a hurry ??? -rrb- . the stone be princess cut and i really want round to match the one in my engagement ring , -lrb- even though we plan be to replace it with real -rrb- but this ring be absolutely gorgeous . you can not tell that it be not real ... look genuine next to my white gold engagement ring ... actually it look better , shiner cuz my engagement ring band be scratch . so if you want my advice , I love this ring and be definitely happy with what i order .
811	Jewelry	POS	5	I buy this as a gift for my boyfriend and he love it . it look really nice and this seller be very fast . we have to exchange for a smaller size and I be amaze at how quickly we get it back . I recommend highly !
398	Jewelry	POS	5	this ring look like a beautiful white gold wedding ring . it fit perfectly and be super shiny and smooth . I buy a 9.5 and its the same size as my size 9 ring ... so maybe go up .5 of a size .
974	Jewelry	POS	5	I love the ring ! the diamond be much bigger than i expect ! its a good look ring for the price
434	Jewelry	NEG	2	I purchase this ring as a thumb ring and be not really thrill with it . it be inexpensive and you pretty much get what you pay for .
916	Jewelry	POS	5	I get the ring before the date tell . it come in a pretty little box . it be the right color and size
49	Jewelry	NEG	1	I be very unhappy with this product . not only do the cz look plastic , it fall out after two day of wear it . I have never be more disappointed with a piece of jewelry than this one . do not buy it . the ring itself look like it come out of a quarter machine . I be not sure what kind of ring everyone else get to give it such glowing review , but mine be definitely nowhere near they description .
594	Jewelry	POS	5	this ring be more than I expect ! it be a wonderful piece . I have win it everyday since I get it and have have many compliment on it . people love try to figure out how to put it back together . the photo 's be great but it look better once you slip it on . a great product .
349	Jewelry	POS	4	I be actually look for a perfect ring for I to wear just before I ever get my class ring . and I find this ! I love how it look a blue green color ! and I order it on Standard Shipping and it come two day later ! but when I get it , it be a baby blue color instead and when I look at the picture it be blue green but oh well , it still look so good on I ! = 0
765	Jewelry	NEG	2	so it shine a little but so many imperfection the metal band be cheap disformed and tarnish within a hour of wear it , i think simply cuz its cheap metal and get wet . the heart doesnt look allot like a heart untill you get close up . cute if its gunna be a play ring or for a yooung teen . as far as wear this thing im ashamed : -lrb-
732	Jewelry	NEG	2	when I receive this ring , I be not happy because its box look very cheap . I be not stun by the ring , it look simple . but it do not really look fake at first glance . the stone though get loose . and the polishing be not good !
825	Jewelry	POS	5	it fit my index finger perfectly . I have get many compliment on it and I have yet to see anyone else with one like it . I have wear it with all type of dress clothing and it really stand out as unique and decorative .
776	Jewelry	NEG	2	this ring be suppose to have three point of articulation . it do not . it be a rigid ring . if one be to move it as other armor ring do , the joint would tear apart . when the seller state it be solid pewter , that appear to refer to the lack of any ability to flex the ring . it do look nice and be unique , so I give it two star for appearance .
10	Jewelry	NEG	2	receive product promptly and a week sooner than I think . the product fit well and be comfortably . however for my liking it be not heavy enough and do not look like the picture . very little black on ring . so little it blend in and make the ring look dull and antique .
