index	Domain	Label	Rating	Review
518	Jewelry	POS	5	buy this ring for my fiancee when arrangement for i to get a genuine family heirloom art deco ring for she fell through -lrb- long story -rrb- . see the picture and instantly click on it to buy it . beautiful . then i see the price and be fear-stricken . i think , `` there be no way , for that price , this ring be go to look like anything except something that come out of a gumball machine at the supermarket . '' well , let i tell you , it be absolutely stunning . the setting be magnificently detail and the enamel inlay add a very unique touch . my fiancee could not be happier and absolutely love it . the seller be also very accommodate when i have to change the shipping address because i be travel when it be schedule to be deliver . all thing consider , it be a magnificent ring , and the buying process be swimmingly flawless . my fiancee want `` something pretty , '' and she get it . highly recommend .
134	Jewelry	POS	5	i really love and appreciate they service and the product be incredible and i hope to always get my stuff from here .
501	Jewelry	POS	5	perfect pricing for this ring ! pretty ! deliver quickly & in great condition !
925	Jewelry	POS	5	this be a great ring for the price . it be smooth , low profile , perfect size ring !
135	Jewelry	POS	5	it look really cool and i love the fact that it be resizable . i have be get these kind of ring for a while but with most it be just a get it and hope it fit thing . i love this ring .
414	Jewelry	POS	4	the ring be ok look . you need to order half a size smaller . it be not comfortable enough to wear all the time . -lrb- i buy this ring for my fiance and i be write all these accord to what he have say . -rrb- you need to take it off if you be work out on machine and stuff for it feel uncomfortable on the bar and all . it might be a little uncomfortable if you want to wear a glove and all . but for the price it be not too bad .
735	Jewelry	POS	5	the ring be beautiful , a little too big . that be my fault . still sparkling ! i love it !
22	Jewelry	POS	5	i have this ring and it be absolutely beautiful . i would highly recommend this ring . i be a black hill gold lover and this one impressed i .
443	Jewelry	POS	4	i love this ring my only complaint be that the metal be so soft that it bent to the point that i couldnt wear it anymore . i still wear it on a necklace and love it on occasion i can squish it onto my fingure but it take less than two month for it to be almost impossible for i to wear .
21	Jewelry	POS	5	i actually get this ring from a irish store around my town , but i have to say , it be one of my favorite ring . it be last awhile without get scratch at all and still look very polished . it be high quality and sturdy . i wear this ring several time a week and just absolutely love it .
947	Jewelry	POS	5	this blue topaz ring be as describe on the site , better than picture . perfect for a young teenage daughter for christmas . ship be quick as well .
934	Jewelry	POS	4	the first one easily break after be steep on . so as long as you be careful it should be fine . it look pretty cool and have a nice weight to it .
386	Jewelry	POS	5	receive my ring in record time in a beautifully package box , and it be absolutely gorgeous ! look just as it be picture . very clear and shiny , and a perfect fit !! both my original ring be steal during a recent business trip , so i have be look for a `` replacement '' ring , while we wait to purchase my 10th anniversary ring later this year . this be a absolutely perfect choice !
158	Jewelry	POS	4	the ring 's coloration be wonderful ... just forget that it can be somewhat fragile ... it crack after a week of regular use ... i would recommend this ring for people who will not be use it as a everyday accessory ... but overall i be happy with my purchase ...
528	Jewelry	POS	5	i take some time on the site to pick out the correct size stone and design of ring . i be amaze at the quality and workmanship receive . the order be receive in a week to my surprise .
372	Jewelry	POS	4	this ring be just about what i expect . it be fun and puzzling , and it look nice . i figure it out after about 20 minute of mess with it -lrb- i have always be good with puzzle , so it might take someone else longer -rrb- .
862	Jewelry	POS	5	i love this ring , it be really nice and look real . i just get it to wear everyday instead of my good one .
379	Jewelry	POS	5	i have have the ring for a week now and have have no issue with it . i have sensitive skin so i can not wear the ring from the dept. store , but this ring , despite the price , have not affect my skin . the rhodium coating be what help that . i be wear this as my wedding band since i lose my set . ca not tell it be `` cheap '' ! it be ship right away , as well . \*\*\* editing this review year later . it be now jan 2013 and i be on here order a new one . we be not ready yet to replace my original set with a nice anniversary band , so i be back here to buy a new one after have have to cut this ring off . i bent the ring when i be pregnant and try to cut it off my finger , after the finger swell ... anyways , this ring last great . i once tell a friend that this ring be only $ 20 , she be shock . the quality have last through out the year . i be pay $ 20 for what i would pay for a very basic band at a jeweler for $ 100 + . the ring never do irritate my skin and the jewel never fall out . the band do slightly dull after some time , but it be not noticeable .
87	Jewelry	POS	5	i love my celtic knot ring from silver insanity . i have love everything i have order from this company and will certainly order from they again .
510	Jewelry	POS	5	this be a very big ring - it draw a lot of comment . it be also very comfortable to wear , and not as heavy as you might think . the ring , as some other commenter say , run large - if i have it to do over again , i would order a size smaller than i measure out at - fortunately i have a larger alternate finger to wear it on ! it be strong and durable , and pewter be a softish metal , the scratch and nick blend back in a few day on they own - you would be hard press to bend this out of shape though . great value , nice item .
465	Jewelry	POS	4	... but order a larger size than you think you 'll need , because the band be thick and since it be entirely stone there be not as much `` give '' as with a metal ring . this agate one be my favorite of the one i order , it look much neater than the picture show .
236	Jewelry	POS	5	when my mother 's wedding ring start to break , i decide not to wear it for everyday use , and so i look around for something that look good , but that would not cause i a moment 's worry if it become lose or break , or , heaven forbid , steal . i try a few different ring before settle on this one . it do not have any bit that stand up , so when my daughter and i have tickle fight , she do not get scratch , -lrb- and for that matter neither do i -rrb- , and i can wear it while cooking or cleaning without a problem . the design be gorgeous and i have get a lot of complement about it since i start wear it . i like it so much that i have promise myself someday i 'll have a real ring make that look like it . i have have it about a year now - the stone be still tight in they setting , and it be survive all kind of evil treatment because i do not ever take off my wedding ring . i do not think i could have do better for twice the money .
860	Jewelry	POS	4	this be a nice ring , with large enough piece of amber . the ring be average size on top and the design be original . the silver seem of good quality . unfortunately it be a bit too big for my middle finger . -lrb- i order a size 8 since i need a 7 ? -rrb- it come in a lovely purple box ! i would recommend it and would recommend this seller .
265	Jewelry	POS	5	this sterling silver heart solitaire\/aquamarine be of excellent quality . we grand-daughter love it ! the seller be quick with delivery , pack product well for delivery and we will use again for we jewelry source .
953	Jewelry	POS	5	i get this ring for my girlfriend as a birthday present , and she love it . the only problem she have be decide what finger to wear it on . i also really like how the order come with a catalog and a business card for future order .
495	Jewelry	POS	5	i purchase this ring during a auction & get it around $ 36 . when i get it i be really surprised that it be so cute since i wear mostly small thing & fall in love with it right away . i wear it when i be get my gall bladder remove & the one tech say that she love it , that it be really dainty . it change colors-blue in the sunlight & purple in ultraviolet lighting . nice little ring .
448	Jewelry	POS	4	ring be nice , and unique . the point do snag on thing though . and one of the `` diamond '' chip fall out but you can not really tell .
51	Jewelry	NEG	2	i be reconsider purchase anything from silver insanity . some of they silver be quality , some be not , but you will not know until you get it . this entire ring be very thin and the filigree be crooked and i can bend the ring with little effort . however , it be inexpensive and i guess i just get what i pay for .
755	Jewelry	NEG	1	i be sorry to find it look cheap . the gold be not a nice color , the gem stone much smaller than i expect . i send it back .
703	Jewelry	NEG	2	i like this item for about a month . then it start to tarnish on the silver . i use silver cleaner and a few other product , but i could not get it clean . i end up toss it . glad i do not pay that much for it .
918	Jewelry	NEG	2	even though the stone itself look really nice , pretty much identical with real diamond , the cheap setting make the whole ring look cheap . the prong be obviously asymmetric and disproportional . the band be really thin . i think even put a real diamond on this ring would look like fake .
873	Jewelry	NEG	2	in the picture the stone protrude . it be just flat . not real excite about that . and it be tiny . i be expect a little bigger .
584	Jewelry	NEG	2	the ring be not very durable . the `` sterling silver '' be very malleable . which lead i to believe it be not actual silver , but silver plate instead . the ring be pretty and i buy it to match my sister 's red garnet celtic cross necklace for she birthday , but the ring do not last more than a month .
9	Jewelry	NEG	2	i be tell that the wide of this ring be 3\/8 '' and be 1\/4 '' i realize about that until i receive it . i do not get what i want . the ring its ok .
86	Jewelry	NEG	2	ship be timely and excellent , but the ring itself be less than satisfactory . i buy it for a friend , hope that it would be a good gift for she -- and even though the silver be nice and shiny -lrb- though it do feel kind of cheap -rrb- , the fit comfortable and smooth , i be return it because the `` blue lapiz '' stick out like a wart . the picture make the stone look more embedded into the ring ... it be not . it stick out for more than a good quarter inch , and have a scratch , imperfect surface . just not aesthetically please !
533	Jewelry	NEG	2	in the picture show here the ring look big and clear with shiny diamond , but in reality it look like a fashion ring someone would by for $ 5 . i order a size 6 , which be small obviously . but the cz , they be so small and u can bearly see they , and they dont sparkle like the picture show . the metal be shiny , i like it . some people say it look cheap but that be they opinion . the delivery and packaging be excellent . it come in this cute red box and arrive in 1 week .
664	Jewelry	NEG	1	this be a beautiful ring . i wear it for 5 day & get lot of compliment . however , on the 5th day i look down & the cubic zirconium stone be miss . i wonder , after i get it , if i should have have it tighten . i do not and now i have a silver band miss the stone .
43	Jewelry	NEG	1	buy this for my daughter and it break within month . very poor quality . it look great when we get it and she only wear it to church and family outing , not to play sport .
516	Jewelry	NEG	2	silver on bottom of ring paper thin and come with mark on it . very poor quality the top of ring be nice .
773	Jewelry	NEG	1	the stone on the ring be really pretty and big which i like because i have big hand , but the gold-plating be way to bright and yellowish . the gold plate look so fake . i have the earring of this same stone and they be beautiful and the gold look so real . not happy with this ring at all . also when i order it , i never receive a receipt with it , so i can not return it .
840	Jewelry	NEG	1	arrive quickly , very pretty . set not as picture . ring only wear for two month -lrb- not for chore or anything that could harm a ring -rrb- . lost stone ! now pretty empty promise ring ! very disappoint .
985	Jewelry	NEG	1	this pill box be extremely difficult to open once it be close . and i be not some arthritic senior citizen , but a active 35 year old with good dexterity . the lid fit too tightly once it be snapped shut , and the lip of the lid be flush with the bottom piece . very aerodynamic i be sure , but you 'll break all you fingernail try to pry it open . i have to use a nail file tip to open it again . also , the craftmanship of the piece be poor in general , especially for a item of this price . the sticker inside say `` make in thailand '' , and frankly it show . save you money and look for something else .
406	Jewelry	NEG	2	design be lovely . bold with lot of sparkle . the down side be , it be start to lose it be finish . i have try clean it to no avail . if it get much worse , it will be time for the garbage can .
951	Jewelry	NEG	2	the ring its self be nice . but the thing that confuse be i be why these ring be size 10 or 9 or lower . i get the biggest size to be safe -lrb- 9 i think -rrb- , and the stupid ring look like it could barley fit a 5 year old . its as if they expect you to have skeleton size finger . theres no way the ring be a size nine if so then a size fize accord to this ring be the radius of a pencil
10	Jewelry	NEG	2	receive product promptly and a week sooner than i think . the product fit well and be comfortably . however for my liking it be not heavy enough and do not look like the picture . very little black on ring . so little it blend in and make the ring look dull and antique .
207	Jewelry	NEG	2	very pretty ring but stone fall . out three day after get it other than that the ring be very lovely wish i could get another one but scare it will happen again
666	Jewelry	NEG	1	the ring be much smaller than what it appear like in the photo . the photo give the impression that the pearl be large and slightly raise . the `` pearl '' in the ring i get be actualy set flat in to the ring and it look like cheap mother of pearl , nothing like in the photo . also the band of the ring be very thin . overall i be very disapointed and i rarely wear the ring .
434	Jewelry	NEG	2	i purchase this ring as a thumb ring and be not really thrill with it . it be inexpensive and you pretty much get what you pay for .
329	Jewelry	NEG	1	i wear this ring for a day and it look like it have be through vietnam . it fit well and look awesome at first . the scuff and dent be a little too distracting .
